,brand,store,sido,gungu,address,phone
586,nene,대구수성구범물점,대구,수성구,대구 수성구 지범로 290,053-784-4479
587,nene,경북영주시영주2점,경북,영주시,경북 영주시 구성로 389로얄상가111호||,054-636-9994
588,nene,경북경산시옥산정평점,경북,경산시,경북 경산시 대학로 16길31,053-812-6636
589,nene,경북상주시냉림점(B),경북,상주시,경북 상주시 상산로 384냉림2주공아파트상가제4호,054-535-4482
590,nene,대구달성군현풍점,대구,달성군,대구 달성군 현풍면 테크노중앙대로 325-491층,053-611-4446
591,nene,대구북구칠곡1점,대구,북구,대구 북구 대천로 17길14,053-323-9980
592,nene,경북구미시선산점,경북,구미시,경북 구미시 선산읍 남문로 3길17,054-481-9191
593,nene,대구남구봉덕점,대구,남구,대구 남구 봉덕로 11길25,053-475-4479
594,nene,경북경산시중방점,주소,이상,주소 이상,053-815-3335
595,nene,경북안동시용상점,경북,안동시,경북 안동시 경동로 889,054-821-9901
596,nene,대구동구반야월점,대구광역시,동구,대구광역시 동구 경안로 101길16,053-962-2022
597,nene,경북울진군북면점,경북,울진군,경북 울진군 북면 울진북로 2120,054-781-4246
598,nene,경북포항시대이점,경북,포항시,경북 포항시 남구 대이로 112-3,054-275-5052
599,nene,경북포항시용흥점,경북,포항시,경북 포항시 북구 새마을로 54-1,054-254-4482
600,nene,경북포항시흥해점,경북,포항시,경북 포항시 북구 흥해읍 흥해로 26,054-261-9979
601,nene,울산울주군남창점,울산,울주군,울산 울주군 온양읍 연안길 4길18,052-238-4491
602,nene,경북영천시야사점,경북,영천시,경북 영천시 망정로 60,054-333-3733
603,nene,경북경주시동천점,경북,경주시,경북 경주시 동천로 30번길14-2,054-775-9973
604,nene,울산울주군구영점,울산,울주군,울산 울주군 범서읍 대리길 1길23-6,052-248-9982
605,nene,경북포항시청하점,경북,포항시,경북 포항시 북구 청하면 청하로 217번길2,054-232-1535
606,nene,경북울진군백암점,경북,울진군,경북 울진군 온정면 소태로 9-29,054-787-4004
607,nene,울산중구우정점,울산,중구,울산 중구 유곡로 70,052-242-1400
608,nene,경북경주시충효점,경북,경주시,경북 경주시 충효녹지길 36-6,054-776-4479
609,nene,경북경주시안강점,경북,경주시,경북 경주시 안강읍 구부랑길 42,054-761-8999
610,nene,경북울진군후포점,경북,울진군,경북 울진군 후포면 삼율길 6길16-14,054-788-9982
611,nene,울산남구무거2호점,울산,남구,울산 남구 삼호로 55번길6,052-223-4479
612,nene,울산동구남목점,울산,동구,울산 동구 미포길 4길38,052-232-4479
613,nene,울산북구양정점,울산,북구,울산 북구 염포로 517,052-283-4479
614,nene,울산남구야음2점,울산,남구,울산 남구 신선로 71-3,052-258-4479
615,nene,경북경주시내남점,경북,경주시,경북 경주시 이조중앙길 13-1,054-748-4479
616,nene,울산동구화정점(B),울산,동구,울산 동구 월봉길 8길41,052-236-3330
617,nene,경북울진군울진점,경북,울진군,경북 울진군 울진읍 울진중앙로 56,054-781-6363
618,nene,경북포항시오천점,경북,포항시,경북 포항시 남구 오천읍 문덕로 53,054-291-9922
619,nene,경북포항시죽도점,경북,포항시,경북 포항시 북구 중흥로 255번길13,054-278-0454
620,nene,울산북구아진점,울산,북구,울산 북구 아진로 82,052-282-4479
621,nene,경북포항시장성점,경북,포항시,경북 포항시 북구 법원로 8번길16,054-243-2999
622,nene,경북포항시남부점,경북,포항시,경북 포항시 남구 상도로 56,054-278-9982
623,nene,울산동구방어점,울산,동구,울산 동구 화잠길 2길4,052-201-4479
624,nene,울산중구약사점,울산,중구,울산 중구 구교길 397,052-285-0400
625,nene,울산중구반구점,울산,중구,울산 중구 염포로 78,052-281-4488
626,nene,경북울진군죽변점,경북,울진군,경북 울진군 죽변면 죽변북로 60,054-781-4482
627,nene,경북포항시양덕점,경북,포항시,경북 포항시 북구 양덕로 44번길32,054-255-4482
628,nene,울산남구삼산점,울산,남구,울산 남구 왕생로86번길 86번길8,052-910-9282
629,nene,경북포항시해도송도점,경북,포항시,경북 포항시 남구 중앙로146번길 146번길31,054-242-8544
630,nene,경북경주시황성점,경북,경주시,경북 경주시 황성로 69번길38-4,054-776-5770
631,nene,울산울주군덕신점(B),울산,울주군,울산 울주군 온산읍 영남길 9길61101호,052-239-9119
632,nene,울산남구울산대점,울산,남구,울산 남구 대학로 43번길16,052-223-9982
633,nene,경북경주시금장점,경북,경주시,경북 경주시 현곡면 안현로 68-3,054-743-4479
634,nene,울산남구야음점,울산,남구,울산 남구 수암로 196번길7,052-227-9331
635,nene,울산남구달동점,울산,남구,울산 남구 삼산로 155번길9,052-269-9282
636,nene,울산동구전하점,울산,동구,울산 동구 진성길 13길92,052-235-9985
637,nene,울산북구호계점,울산,북구,울산 북구 동대길 8길12,052-293-4479
638,nene,경북영덕군영덕점,경북,영덕군,경북 영덕군 영덕읍 군청길 133,054-733-0054
639,nene,울산남구옥동점,울산,남구,울산 남구 문수로 423번길4-16,052-256-1244
640,nene,울산북구강동점,울산,북구,울산 북구 산하중앙2로 1로125,052-211-4479
641,nene,울산울주군언양점(B),울산,울주군,울산 울주군 언양읍 동부길 8길12,052-254-4479
642,nene,울산중구병영점(B),주소,이상,주소 이상,054-297-4479
643,nene,경북포항시우현점,경북,포항시,경북 포항시 북구 선착로 3-1,054-255-9955
644,nene,경북포항시연일점,경북,포항시,경북 포항시 남구 연일읍 철강로 159번길25-1,054-286-4447
645,nene,울산북구화봉점(B),울산,북구,울산 북구 두부곡14길 4길4,052-287-4479
646,nene,경북경주시성건점,경북,경주시,경북 경주시 금성로 396번길5,054-774-9901
647,nene,부산부산진구양정점,부산,부산진구,부산 부산진구 범양로 43,051-804-9282
648,nene,부산부산진구당감부암1점,부산,부산진구,부산 부산진구 백양순환로 28번길50,051-892-8292
649,nene,부산금정구서동점,부산,금정구,부산 금정구 서동로 93-1,051-521-4492
650,nene,부산금정구남산점,부산,금정구,부산 금정구 중앙대로 2007번길39,051-518-4492
651,nene,부산부산진구신개금점,부산,부산진구,부산 부산진구 개금본동로 23번길22,051-892-4492
652,nene,부산동래구사직1점,부산,동래구,부산 동래구 사직북로 57번길53,051-502-4485
653,nene,부산사하구다대1점,부산,사하구,부산 사하구 윤공단로 14번길40,051-265-9298
654,nene,부산사하구하단점(B),부산,사하구,부산 사하구 낙동대로 542,051-293-9296
655,nene,부산사하구다대2점,부산,사하구,부산 사하구 다대로 339,051-261-9297
656,nene,부산연제구시청점,부산,연제구,부산 연제구 중앙대로 1038번길64상가101호,051-868-4494
657,nene,부산동래구명장점,부산,동래구,부산 동래구 명안로 86번길30,051-525-4482
658,nene,부산해운대구반여2점,부산,해운대구,부산 해운대구 선수촌로 153,051-523-4492
659,nene,부산해운대구송정점,부산,해운대구,부산 해운대구 송정해변로 8-14,051-703-4492
660,nene,부산중구중부산점,부산,중구,부산 중구 대청로 25번길4,051-469-9295
661,nene,부산동구초량점,부산,동구,부산 동구 초량북로 1,051-441-1466
662,nene,부산강서구명지국제신도시점,부산,강서구,부산 강서구 명지국제8로 234 8로234정우빌딩2차115호,051-271-4479
663,nene,부산동래구온천3동점,부산,동래구,부산 동래구 충렬대로 126번길19,051-504-4492
664,nene,부산해운대구해운대행복점,부산,해운대구,부산 해운대구 좌동순환로 99번길22,051-747-9244
665,nene,부산해운대구재송반여점,부산,해운대구,부산 해운대구 재송2로 2로28번길6,051-781-4479
666,nene,부산기장군정관점,부산,기장군,부산 기장군 정관면 구연로 42,051-728-4492
667,nene,부산동래구온천점,부산,동래구,부산 동래구 차밭골로 27,051-552-4482
668,nene,부산동래구수민점,부산,동래구,부산 동래구 명륜로 75번길31,051-555-4492
669,nene,부산영도구동삼점,부산,영도구,부산 영도구 동삼로 59번길15,051-403-9972
670,nene,부산서구부민충무점,부산,서구,부산 서구 구덕로 124번길40,051-241-7949
671,nene,부산금정구부산대점,부산,금정구,부산 금정구 금강로 327,051-514-9985
672,nene,부산남구대연점,부산,남구,부산 남구 유엔로 183번길35,051-612-4482
673,nene,부산기장군기장점,부산,기장군,부산 기장군 기장읍 차성로 436번길6-2,051-721-9909
674,nene,부산남구문현점,부산,남구,부산 남구 고동골로 22,051-632-4492
675,nene,부산사상구모라1점,부산,사상구,부산 사상구 백양대로 960-1,051-312-4492
676,nene,부산부산진구범천점,부산,부산진구,부산 부산진구 신암로 66판매시설동106호,051-636-4479
677,nene,부산금정구구서1점,부산,금정구,부산 금정구 금강로 520,051-582-4482
678,nene,부산사하구괴정행복점,부산,사하구,부산 사하구 사리로 4,051-204-4479
679,nene,부산동래구안락1점,부산,동래구,부산 동래구 연안로 51번길81-3,051-532-4492
680,nene,부산사상구학장점,부산,사상구,부산 사상구 학감대로 123번길89,051-311-4492
681,nene,부산강서구명지오션시티점,부산,강서구,부산 강서구 명지오션시티로 9로58,051-204-4492
682,nene,부산수영구수영민락점(B),부산,수영구,부산 수영구 무학로 57,051-752-3332
683,nene,부산기장군일광신도시점,부산,기장군,부산 기장군 일광읍 해빛3로 3로122102호,051-724-4479
684,nene,부산금정구부곡1점,부산,금정구,부산 금정구 중앙대로 1766번길16-1,051-582-8272
685,nene,부산북구화명2점,부산,북구,부산 북구 학사로 17번나길7,051-365-4492
686,nene,부산북구부산덕천점(B),부산,북구,부산 북구 의성로 115번길15,051-342-8877
687,nene,부산남구용호점,부산,남구,부산 남구 용호로 42번길14,051-623-4492
688,nene,부산북구만덕점,부산,북구,부산 북구 덕천로 280,051-333-8686
689,nene,부산서구대신점,부산,서구,부산 서구 망양로 28||,051-248-5779
690,nene,부산북구구포1점,부산,북구,부산 북구 시랑로 32,051-335-9944
691,nene,부산남구대연못골점,부산,남구,부산 남구 진남로 36번길58,051-625-4492
692,nene,부산해운대구해운대신도시1호점,부산,해운대구,부산 해운대구 달맞이길 774번길30,051-744-4492
693,nene,부산수영구광안1점,부산,수영구,부산 수영구 광안로 49번길73,051-755-4492
694,nene,부산해운대구반송1점(B),부산,해운대구,부산 해운대구 반송로 924번길5,051-544-4479
695,nene,부산사상구주례점,부산,사상구,부산 사상구 주례로 25,051-328-4492
696,nene,부산남구감만점,부산,남구,부산 남구 석포로 51,051-632-4479
697,nene,부산해운대구벡스코점,부산,해운대구,부산 해운대구 해운대로 383번길25,051-747-4498
698,nene,부산부산진구초읍연지점(B),부산,부산진구,부산 부산진구 성지로 223번길95,051-806-9929
699,nene,부산연제구연산로타리점,부산,연제구,부산 연제구 거제천로 230번길25,051-852-4445
700,nene,부산연제구연산토곡점,부산,연제구,부산 연제구 과정로 132번길32,051-755-5636
701,nene,부산사하구신평점,부산,사하구,부산 사하구 다대로142번길 142번길16,051-201-4479
702,nene,경남통영시북신점,경남,통영시,경남 통영시 북신동 해미당길 15-8,055-642-5592
703,nene,경남진주시신안점,경남,진주시,경남 진주시 진양호로 311-1,055-741-1255
704,nene,경남거제시장승포점,경남,거제시,경남 거제시 장승포로 16,055-682-1073
705,nene,경남거제시중곡점,경남,거제시,경남 거제시 중곡로 47,055-635-5092
706,nene,경남창원시월영점,경남,창원시,경남 창원시 마산합포구 월영북로 21,055-247-4482
707,nene,경남양산시북정점,경남,양산시,경남 양산시 북정중앙로 14,055-365-4492
708,nene,경남산청군덕산점,경남,산청군,경남 산청군 시천면 남명로 203-3,055-973-4004
709,nene,경남진주시중앙상봉점,경남,진주시,경남 진주시 진주성로 87,055-746-4479
710,nene,경남진주시상대점,경남,진주시,경남 진주시 돗골로 95,055-753-7856
711,nene,경남김해시한림점,경남,김해시,경남 김해시 한림면 한림로 422번길4-2,055-345-9676
712,nene,경남창원시상남점,경남,창원시,경남 창원시 성산구 토월로 80,055-282-1157
713,nene,경남김해시삼계점,경남,김해시,경남 김해시 가야로 157번길17-18,055-339-9288
714,nene,경남함양군함양점,경남,함양군,경남 함양군 함양읍 용평3길 3길25-1,055-963-6446
715,nene,경남양산시덕계1호점,경남,양산시,경남 양산시 평산남4길 4길8,055-367-4780
716,nene,경남김해시외동점,경남,김해시,경남 김해시 함박로 51,055-312-4492
717,nene,경남양산시범어점,경남,양산시,경남 양산시 물금읍 화합길 3길6-16,055-382-9299
718,nene,경남거제시옥포점,경남,거제시,경남 거제시 옥포대첩로 7길31,055-687-9234
719,nene,경남양산시서창점,경남,양산시,경남 양산시 삼호동부길 7길10,055-366-9255
720,nene,경남거제시상동점,경남,거제시,경남 거제시 거제중앙로 1793하람빌딩,055-638-4481
721,nene,경남고성군고성점,경남,고성군,경남 고성군 고성읍 성내로 31,055-673-5579
722,nene,경남함안군함안점,경남,함안군,경남 함안군 가야읍 함안대로 1510,055-585-9289
723,nene,경남김해시진영점,경남,김해시,경남 김해시 진영읍 장등로 122번길5102호,055-342-4485
724,nene,경남창원시진동점,경남,창원시,경남 창원시 마산합포구 진동면 삼진의거대로 639,055-271-9444
725,nene,경남거제시아주점,경남,거제시,경남 거제시 용소길 1길94,055-681-4442
726,nene,경남창원시창동점,경남,창원시,경남 창원시 마산합포구 남성로 130-1,055-222-4492
727,nene,경남창원시중앙여좌점,경남,창원시,경남 창원시 진해구 편백로 14번길12-1,055-542-9942
728,nene,경남창원시회원점,경남,창원시,경남 창원시 마산회원구 북성로 166,055-248-1794
729,nene,경남진주시판문점,경남,진주시,경남 진주시 진양호로 123번길5,055-745-4479
730,nene,경남창원시소답점,경남,창원시,경남 창원시 의창구 읍성로 17번길8,055-251-4479
731,nene,경남의령군의령점,경남,의령군,경남 의령군 의령읍 의병로 20길25-3,055-572-4492
732,nene,경남창녕군남지점,경남,창녕군,경남 창녕군 난지읍 남지중앙2길 2길69103-1호,055-536-9277
733,nene,경남창원시석전점,경남,창원시,경남 창원시 마산회원구 석전남8길 8길61,055-255-4492
734,nene,경남창원시풍호점,경남,창원시,경남 창원시 진해구 풍호로 61,055-547-4492
735,nene,경남창원시용원점,경남,창원시,경남 창원시 진해구 안골로 348,055-552-4492
736,nene,경남진주시도동점,경남,진주시,경남 진주시 대신로 363,055-763-4482
737,nene,경남진주시망경점,경남,진주시,경남 진주시 진주대로 953번길10,055-763-4492
738,nene,경남양산시남부점,경남,양산시,경남 양산시 중앙로 42,055-382-4492
739,nene,경남창원시팔용점,경남,창원시,경남 창원시 의창구 남산로 32,055-297-4491
740,nene,경남창원시대방점,경남,창원시,경남 창원시 성산구 대암로 1161층,055-285-4492
741,nene,경남마산시호계점,경남,창원시,경남 창원시 마산회원구 내서읍 호원로 184코코프라자103호,055-231-5666
742,nene,경남거제시지세포점,경남,거제시,경남 거제시 일운면 거제대로 2491103호,055-681-9892
743,nene,경남밀양시내일점,경남,밀양시,경남 밀양시 약산로 33,055-353-4992
744,nene,경남양산시석산점(B),경남,양산시,경남 양산시 동면 금오12길 12길4-12,055-362-4479
745,nene,경남김해시진례점,경남,김해시,경남 김해시 진례면 송현로 58,055-346-4469
746,nene,경남진주시문산혁신점,경남,진주시,경남 진주시 문산읍 소문길 21,055-756-4477
747,nene,경남남해군남면점,경남,남해군,경남 남해군 남면 남서대로 798,055-862-4454
748,nene,경남창원시반송1호점,경남,창원시,경남 창원시 의창구 외동반림로 206,055-266-4499
749,nene,경남진주시금산점,경남,진주시,경남 진주시 금산면 금산로 52번길4,055-761-0144
750,nene,경남창원시신항만점,경남,창원시,경남 창원시 진해구 신항4로 4로47-14,055-546-4479
751,nene,경남창원시자은냉천점,경남,창원시,경남 창원시 진해구 냉천로 262,055-551-5589
752,nene,경남밀양시수산점,경남,밀양시,경남 밀양시 하남읍 시서길 5.,055-391-0606
753,nene,경남창원시명곡점,경남,창원시,경남 창원시 의창구 명지로 84번길9,055-288-4479
754,nene,경남마산시해운점,경남,창원시,경남 창원시 마산합포구 월영동길 11길42,055-241-8896
755,nene,경남하동군하동점,경남,하동군,경남 하동군 하동읍 중앙로 18,055-884-4431
756,nene,경남김해시삼방점,경남,김해시,경남 김해시 삼안로 158,055-335-4492
757,nene,경남창원시봉곡점,경남,창원시,경남 창원시 의창구 봉곡로 56,055-277-4495
758,nene,경남거제시장평점,경남,거제시,경남 거제시 장평로 2로2길10,055-632-4492
759,nene,경남합천군봉산점,경남,합천군,경남 합천군 봉산면 서부로 4346,055-933-6032
760,nene,경남통영시죽림점(B),경남,통영시,경남 통영시 광도면 신죽1길 1길12,055-643-4479
761,nene,경남양산시어곡점,경남,양산시,경남 양산시 어실로 155,055-910-5595
762,nene,경남창원시도계점(B),경남,창원시,경남 창원시 의창구 원이대로 69번길6-10,055-265-4479
763,nene,경남밀양시삼문점,경남,밀양시,경남 밀양시 미리벌중앙로 85 85,055-356-7077
764,nene,경남양산시증산1호점,경남,양산시,경남 양산시 물금읍 백호길 2길17-10,055-384-4492
765,nene,경남거창군거창1점,경남,거창군,경남 거창군 거창읍 아림로 127,055-943-4479
766,nene,경남창원시반지점,경남,창원시,경남 창원시 성산구 반송로 22,055-237-4479
767,nene,경남진주시초전점,경남,진주시,경남 진주시 초북로 20번길20,055-761-4479
768,nene,경남합천군합천점(B),경남,합천군,경남 합천군 합천읍 충효로 4길91층,055-931-9918
769,nene,경남사천시삼천포점,경남,사천시,경남 사천시 벌리로 17,055-833-4498
770,nene,경남김해시율하1점,경남,김해시,경남 김해시 율하로 1로12,055-321-4418
771,nene,경남진해시석동점,경남,창원시,경남 창원시 진해구 진해대로 801번길14,055-551-4492
772,nene,경남창원시양덕1호점,경남,창원시,경남 창원시 마산회원구 양덕북길 10길8,055-251-4492
773,nene,경남창원시사파점,경남,창원시,경남 창원시 성산구 동산로 194,055-267-8001
774,nene,경남사천시사천점(B),경남,사천시,경남 사천시 사천읍 읍내로 40-6,055-852-4479
775,nene,경남창원시가음점,경남,창원시,경남 창원시 성산구 가양로 48-1,055-283-9989
776,nene,경남김해시장유1호점,경남,김해시,경남 김해시 능동로 7번길15,055-311-4999
777,nene,경남함안군군북점,경남,함안군,경남 함안군 군북면 중암길 7길12,055-584-9289
778,nene,경남남해군남해점,경남,남해군,경남 남해군 남해읍 화전로 78번가길23,055-864-1700
779,nene,경남김해시주촌점,경남,김해시,경남 김해시 주촌면 천곡로 171층일부가칭101-2,055-314-4479
780,nene,전북전주시서신점,전북,전주시,전북 전주시 완산구 서신로 43,063-272-4492
781,nene,전북전주시송천점,전북,전주시,전북 전주시 덕진구 천마산로 23,063-255-4492
782,nene,전북전주시호성점,전북,전주시,전북 전주시 덕진구 소리로 198,063-247-4492
783,nene,전북전주시평화1점,전북,전주시,전북 전주시 완산구 평화길 17길10,063-228-4492
784,nene,전북익산시부송점,전북,익산시,전북 익산시 부송로 14길21,063-835-4492
785,nene,전북김제시김제점,전북,김제시,전북 김제시 동서로 214,063-545-4492
786,nene,전북정읍시시기점,전북,정읍시,전북 정읍시 천변로 350-1,063-532-4492
787,nene,전북남원시남원점,전라북도,남원시,전라북도 남원시 동문로 1길15,063-636-4492
788,nene,전북고창군고창점,전북,고창군,전북 고창군 고창읍 성산길 3길3,063-563-4481
789,nene,전북군산시옥서점,전북,군산시,전북 군산시 옥서면 옥구저수지로 217,063-463-4492
790,nene,전북무주군무주스키점,전북,무주군,전북 무주군 설천면 구천동로 1로6,063-322-4479
791,nene,전남광양시중동점,전남,광양시,전남 광양시 광장로 120,061-793-4492
792,nene,전남여수시안산점,전남,여수시,전남 여수시 도원로 13,061-683-4482
793,nene,전남여수시국동점,전남,여수시,전남 여수시 구봉산길 15-2,061-642-9282
794,nene,전남순천시삼산점,전남,순천시,전남 순천시 중앙로 292,061-754-4492
795,nene,전북정읍시수성점,전북,정읍시,전북 정읍시 수성로 1로55-14,063-537-4479
796,nene,전북익산시영등점,전북,익산시,전북 익산시 고봉로 254,063-853-4492
797,nene,전북전주시효자점,전북,전주시,전북 전주시 완산구 강변로 120,063-227-4482
798,nene,전북완주군삼례우석대점,전북,완주군,전북 완주군 삼례읍 동학로 47,063-291-4479
799,nene,전남여수시둔덕점,전남,여수시,전남 여수시 쌍봉로 357,061-653-4479
800,nene,전북군산시오식도점,전북,군산시,전북 군산시 가도로 177,063-468-9295
801,nene,전북전주시삼천점,전북,전주시,전북 전주시 완산구 거마남로 86,063-224-4452
802,nene,전북전주시아중점,전북,전주시,전북 전주시 덕진구 동가재미길 204,063-242-9225
803,nene,전북군산시군산대점,전북,군산시,전북 군산시 미제길 1길5-4,063-461-4492
804,nene,전남여수시무선지구점,전남,여수시,전남 여수시 무선길 3길6,061-683-9982
805,nene,전남광양시광양점,전남,광양시,전남 광양시 광양읍 인서길 671층,061-761-4492
806,nene,전남순천시신대점,전남,해룡면,전남 해룡면 좌야로 101,061-723-4479
807,nene,전북익산시모현점,전북,익산시,전북 익산시 고현로길 14길8-1,063-852-4492
808,nene,전북전주시전주대점,전북,전주시,전북 전주시 효자로 92,063-236-4492
809,nene,전북전주시덕진전북대점,전라북도,전주시,전라북도 전주시 덕진구 명륜5길 246,063-253-4482
810,nene,전북군산시소룡산북점,전북,군산시,전북 군산시 동아로 130,063-468-4434
811,nene,전북부안읍부안점(B),전북,부안군,전북 부안군 부안읍 오리정로 1601층,063-583-2080
812,nene,전남순천시중앙점,전남,순천시,전남 순천시 장명로 10,061-745-9244
813,nene,전남여수시여서점,전남,여수시,전남 여수시 대치길 3길13-1,061-651-5673
814,nene,전남순천시연향점,전남,순천시,전남 순천시 연향1로 1로16-1,061-722-4492
815,nene,전북군산시수송점,전북,군산시,전북 군산시 동수송3길 59,063-465-4482
816,nene,전북전주시진북인후점,전북,전주시,전북 전주시 덕진구 팔달로 346,063-278-4482
817,nene,전남광양시광영점,전남,광양시,전남 광양시 금영로 181,061-795-4492
818,nene,전북군산시나운1점,전북,군산시,전북 군산시 신설길 2길6-4,063-468-4492
819,nene,전남광양시마동점,전남,광양시,전남 광양시 사동로 81-1,061-792-8244
820,nene,전북완주군혁신점,전북,완주군,전북 완주군 이서면 안전로 107-3,063-225-4479
821,nene,전남여수시엑스포점,전남,여수시,전남 여수시 동문로 101-1,061-666-4479
822,nene,전북익산시신동남중점,전북,익산시,전북 익산시 익산대로 56길7-7,063-851-4492
823,nene,전남순천시금당지구점,전남,순천시,전남 순천시 해룡면 조례못등길 118,061-722-7799
824,nene,전남순천시왕지점,전남,순천시,전남 순천시 연동남길 35,061-727-4492
825,nene,전남여수시신기점,전남,여수시,전남 여수시 새터로 93,061-684-0082
826,nene,전북전주시중화산점,전북,전주시,전북 전주시 완산구 메너머길 12,063-223-4492
827,nene,전북전주시서곡점,전북,전주시,전북 전주시 완산구 서곡1길 1길5-12,063-271-4492
828,nene,전북군산시조촌점,전북,군산시,전북 군산시 진포로 5길71,063-446-4492
829,nene,전북완주군봉동3공단점,전북,완주군,전북 완주군 봉동읍 원둔산길 3길13,063-261-4492
830,nene,전남순천시조례점,전남,순천시,전남 순천시 비봉길 86,061-723-7799
831,nene,전남목포시하당1점,전남,목포시,전남 목포시 백년대로 297번길12-2,061-285-9997
832,nene,광주서구금호점,광주,서구,광주 서구 금화로 73번길16,062-383-9935
833,nene,전남목포시연산점,전남,목포시,전남 목포시 원산로 159번길22,061-273-4999
834,nene,전남보성군보성점,전남,보성군,전남 보성군 보성읍 중앙로 46-11,061-853-9713
835,nene,광주광산구첨단1호점,광주,광산구,광주 광산구 산월로 64,062-974-4492
836,nene,광주북구용봉점,광주,북구,광주 북구 설죽로 30번길104-2,062-522-4492
837,nene,광주북구양산점,광주,북구,광주 북구 양산택지로 79번길15,062-576-9995
838,nene,광주남구진월점,광주,남구,광주 남구 서문대로 663번길16,062-674-4492
839,nene,전남고흥군고흥점,전남,고흥군,전남 고흥군 고흥읍 봉황길 10,061-834-3777
840,nene,광주서구쌍촌1점,광주,서구,광주 서구 상일로 24번길11,062-382-4492
841,nene,전남해남군해남점,전남,해남군,전남 해남군 해남읍 중앙로 1로167-1,061-537-6692
842,nene,광주남구방림양림점,광주,남구,광주 남구 방림로 2,062-655-4492
843,nene,광주북구중흥점,광주,북구,광주 북구 용봉로 86,062-524-9992
844,nene,전남보성군벌교점,전남,보성군,전남 보성군 벌교읍 채동선로 259-1,061-857-4492
845,nene,광주광산구수완1점,광주,광산구,광주 광산구 장덕로 95번길45,062-959-9929
846,nene,전남완도군완도점,전남,완도군,전남 완도군 완도읍 개포로 177번길12,061-554-4492
847,nene,전남장흥군장흥점,전남,장흥군,전남 장흥군 장흥읍 북부로 39,061-864-4479
848,nene,전남목포시석현점(B),전남,목포시,전남 목포시 텃골로 33번길53,061-284-9942
849,nene,광주광산구선운점,광주,광산구,광주 광산구 선운중앙로 43,062-941-4492
850,nene,전남나주시영산포점,전남,나주시,전남 나주시 남교길 1길6-15,061-333-4447
851,nene,전남해남군우수영점,전남,해남군,전남 해남군 문내면 동영길 22-1,061-532-4492
852,nene,광주광산구신가점,광주,광산구,광주 광산구 신창로 35번길87,062-955-9289
853,nene,전남무안군남악점,전남,무안군,전남 무안군 삼향읍 남악로 2로74번길42상가106호,061-285-9208
854,nene,전남나주시나주혁신도시점,전남,나주시,전남 나주시 빛가람로 789,061-332-4492
855,nene,전남영암군삼호점,전남,영암군,전남 영암군 삼호읍 대불주거로 1길80,061-462-4492
856,nene,광주서구동천점,광주,서구,광주 서구 동천로 10번길24,062-512-4492
857,nene,전남고흥군녹동점,전남,고흥군,전남 고흥군 도양읍 비봉로 129-2,061-844-4492
858,nene,광주서구화정힐스테이트점,광주,서구,광주 서구 군분로 179번길8-1,062-366-4492
859,nene,광주북구일곡점,광주,북구,광주 북구 송해로 34,062-575-4492
860,nene,광주광산구하남2지구점,광주,광산구,광주 광산구 하남대로 54번안길104-7,062-951-4479
861,nene,광주서구풍암점,광주,서구,광주 서구 풍암신암로 26,062-655-9982
862,nene,전남화순군화순점,전남,화순군,전남 화순군 화순읍 만연로 37,061-375-4492
863,nene,광주서구화정1점,광주,서구,광주 서구 염화로 57번길20,062-375-4492
864,nene,전남목포시삼학점,전남,목포시,전남 목포시 산정로 22번길20,061-273-2121
865,nene,광주북구신안점,광주,북구,광주 북구 중가로 41,062-526-4492
866,nene,광주남구봉선1점,광주,남구,광주 남구 봉선로 1로66,062-652-4492
867,nene,광주광산구운남점,광주,광산구,광주 광산구 월곡중앙로 339번길8,062-952-9994
868,nene,전남무안군무안점(B),전남,무안군,전남 무안군 무안읍 창포로 44-71층103호,061-454-4492
869,nene,전남강진군강진점(B),전남,강진군,전남 강진군 강진읍 탐진로 60,061-434-4492
870,nene,광주광산구송정1점,광주,광산구,광주 광산구 남동길 30번길48,062-945-4492
871,nene,광주북구문흥점(B),광주,북구,광주 북구 면앙로 86,062-264-4492
872,nene,전남영광군영광점,전남,영광군,전남 영광군 영광읍 신남로 213-1,061-351-1554
873,nene,광주서구상무점,광주,서구,광주 서구 상무평화로 102,062-383-4492
874,nene,전남목포시용해점,전남,목포시,전남 목포시 용당로 331번길40105호,061-279-4492
875,nene,광주북구동림점,광주,북구,광주 북구 동림용산로 29,062-513-9945
876,nene,광주동구학동점(B),광주,동구,광주 동구 천변우로 22,062-222-4492
877,nene,전남목포시하당2점,전남,목포시,전남 목포시 삼향천로 37,061-283-9936
878,nene,전남담양군담양점,전남,담양군,전남 담양군 담양읍 죽향대로 1195,061-383-4492
879,nene,광주동구산수점,광주,동구,광주 동구 산수길 33 33,062-222-5992
880,nene,광주광산구우산소촌점(B),광주,광산구,광주 광산구 무진대로 278-11한국아델리움중해마루힐상가109동102호,062-942-4479
881,nene,제주제주시노형점,제주,제주시,제주 제주시 원노형로 19,064-745-4492
882,nene,제주제주시외도점,제주,제주시,제주 제주시 우령2길 2길11,064-747-4490
883,nene,제주제주시화북삼양점,제주,제주시,제주 제주시 진남로 6길9,064-724-4492
884,nene,제주서귀포시서귀포2호점,제주,서귀포시,제주 서귀포시 장수로 98,064-732-4479
885,nene,제주제주시도남점,제주,제주시,제주 제주시 독짓골길 4길11,064-752-4492
886,nene,제주서귀포시신시가지점,제주,서귀포시,제주 서귀포시 신북로 17,064-739-4401
